"descricao","fipeid_marca","","fipeid_modelo","tipoveiculo"
VOLVO,"116",NL-12 360 EDC 6X4 2P (DIESEL),"3784",2
VOLVO,"116",NL-12 360 EDC GOLD 4X2 2P (DIESEL),"3785",2
VOLVO,"116",NL-12 360 EDC GOLD 6X2 2P (DIESEL),"3786",2
VOLVO,"116",NL-12 360 EDC GOLD 6X4 2P (DIESEL),"3787",2
VOLVO,"116",NL-12 400 4X2 2P (DIESEL),"3788",2
VOLVO,"116",NL-12 400 6X2 2P (DIESEL),"3789",2
VOLVO,"116",NL-12 400 6X4 2P (DIESEL),"3790",2
VOLVO,"116",NL-12 410 4X2 2P (DIESEL),"3791",2
VOLVO,"116",NL-12 410 EDC 4X2 2P (DIESEL),"3792",2
VOLVO,"116",NL-12 410 EDC 6X2 2P (DIESEL),"3793",2
VOLVO,"116",NL-12 410 EDC 6X4 2P (DIESEL),"3794",2
VOLVO,"116",NL-12 410 EDC GOLD 4X2 2P (DIESEL),"3795",2
VOLVO,"116",NL-12 410 EDC GOLD 6X2 2P (DIESEL),"3796",2
VOLVO,"116",NL-12 410 EDC GOLD 6X4 2P (DIESEL),"3797",2
VOLVO,"58",S40 1.8 AUT.,"2310",0
VOLVO,"58",S40 1.8 MEC.,"2311",0
VOLVO,"58",S40 2.0 AUT.,"2312",0
VOLVO,"58",S40 2.0 MEC.,"2313",0
VOLVO,"58",S40 2.0 T,"2314",0
VOLVO,"58",S40 2.4 140CV AUT.,"4127",0
VOLVO,"58",S40 2.4 170CV AUT.,"2315",0
VOLVO,"58",S40 T 2.0 TURBO AUT.,"2316",0
VOLVO,"58",S40 T-4,"2317",0
VOLVO,"58",S40 T-4 ARM AUT.,"2318",0
VOLVO,"58",S40 T-4 ARM MEC.,"2319",0
VOLVO,"58",S40 T-5 2.5 220/230CV AUT.,"2320",0
VOLVO,"58",S60 R 2.5 300CV AUT.,"2321",0
VOLVO,"58",S60 R 2.5 300CV MEC.,"2322",0
VOLVO,"58",S60 T 2.0 4P,"2323",0
VOLVO,"58",S60 T 2.4/ 2.5,"2324",0
VOLVO,"58",S60 T-4 1.6 180CV 4P,"5491",0
VOLVO,"58",S60 T-4 KINETIC 2.0 190CV 4P,"7777",0
VOLVO,"58",S60 T-4 MOMENTUM 2.0 190CV 4P,"7778",0
VOLVO,"58",S60 T-5 2.0 240CV 4P,"5492",0
VOLVO,"58",S60 T-5 2.3,"2325",0
VOLVO,"58",S60 T-5 INSCRIPTION 2.0 254CV 4P,"8875",0
VOLVO,"58",S60 T-5 KINETIC 2.0 245CV 4P,"7170",0
VOLVO,"58",S60 T-5 MOMENTUM 2.0 245CV 4P,"7171",0
VOLVO,"58",S60 T-5 R-DESIGN 2.0 240CV 4P,"6485",0
VOLVO,"58",S60 T-6 3.0 304CV AWD 4P,"5493",0
VOLVO,"58",S60 T-6 R-DESIGN 2.0 306CV FWD 4P,"7362",0
VOLVO,"58",S60 T-6 R-DESIGN 3.0 AWD 4P,"5653",0
VOLVO,"58",S60 T8 POLESTAR 2.0 (HÍBRIDO),"9917",0
VOLVO,"58",S60 T-8 R-DESIGN 2.0 407CV (HÍBRIDO),"9916",0
VOLVO,"58",S70 2.5,"2326",0
VOLVO,"58",S70 2.5 AUT.,"2327",0
VOLVO,"58",S70 R,"2328",0
VOLVO,"58",S70 R AUT.,"2329",0
VOLVO,"58",S70 T-5 2.3,"2330",0
VOLVO,"58",S80 2.9,"2331",0
VOLVO,"58",S80 2.9 ARM,"2332",0
VOLVO,"58",S80 3.2 238CV AUT.,"4248",0
VOLVO,"58",S80 4.4 V8 315CV AWD AUT.,"4249",0
VOLVO,"58",S80 T6 2.8 BI-TURBO,"2333",0
VOLVO,"58",S80 T6 2.8 BI-TURBO ARM,"2334",0
VOLVO,"58",S80 T-6 EXECUTIVE 2.8,"2335",0
VOLVO,"58",S80 T-6 EXECUTIVE ARM 2.8 24V,"2336",0
VOLVO,"58",S90 T-8 INSCRIPT 2.0 AWD (HÍBRIDO),"9918",0
VOLVO,"58",V40 1.8 AUT.,"2337",0
VOLVO,"58",V40 1.8 MEC.,"2338",0
VOLVO,"58",V40 2.0,"2339",0
VOLVO,"58",V40 2.0 AUT.,"2340",0
VOLVO,"58",V40 2.0 TURBO,"2341",0
VOLVO,"58",V40 T-3 KINETIC 1.5 AUT.,"7363",0
VOLVO,"58",V40 T-4,"2342",0
VOLVO,"58",V40 T-4 2.0 AUT./MEC.,"2344",0
VOLVO,"58",V40 T-4 ARM AUT.,"2343",0
VOLVO,"58",V40 T-4 CROSS COUNTRY 2.0 FWD AUT.,"7779",0
VOLVO,"58",V40 T-4 KINETIC 2.0 AUT.,"7713",0
VOLVO,"58",V40 T-4 MOMENTUM 2.0 AUT.,"7364",0
VOLVO,"58",V40 T-5 CROSS COUNTRY 2.0 AWD AUT.,"6759",0
VOLVO,"58",V40 T-5 R-DESIGN 2.0 AUT.,"6599",0
VOLVO,"58",V50 2.4 20V 140CV AUT.,"4628",0
VOLVO,"58",V50 2.4 20V 170CV AUT.,"2345",0
VOLVO,"58",V50 T-5 2.5 220CV AUT.,"2346",0
VOLVO,"58",V60 T-4 KINETIC 2.0 190CV 5P,"7852",0
VOLVO,"58",V60 T-4 MOMENTUM 2.0 190CV 5P,"7780",0
VOLVO,"58",V60 T-5 KINETIC 2.0 245CV 5P,"7233",0
VOLVO,"58",V60 T-5 MOMENTUM 2.0 5P,"7234",0
VOLVO,"58",V60 T-5 R-DESIGN 2.0 5P,"11069",0
VOLVO,"58",V60 T-6 R-DESIGN 2.0 FWD 4P,"7437",0
VOLVO,"58",V60 T-6 R-DESIGN 3.0 AWD 4P,"6217",0
VOLVO,"58",V70 2.5,"2347",0
VOLVO,"58",V70 CROSS COUNTRY 2.4,"2348",0
VOLVO,"58",V70 R 2.5 300CV AWD AUT.,"2349",0
VOLVO,"58",V70 R 2.5 300CV AWD MEC.,"2350",0
VOLVO,"58",V70 T 2.0 20V 180CV 4P AUT.,"2351",0
VOLVO,"58",V70 T 2.4,"2352",0
VOLVO,"58",V70 T 2.4/ 2.5 PREMIUM,"2353",0
VOLVO,"58",V70 T5 2.3,"2354",0
VOLVO,"58",V70 XC/ XC 70,"2355",0
VOLVO,"116",VM-17 210 4X2/ VM 210 2P (DIESEL),"3798",2
VOLVO,"116",VM-17 240 4X2 2P (DIESEL),"3799",2
VOLVO,"116",VM 220 4X2 2P (DIESEL) (E5),"5864",2
VOLVO,"116",VM 220 6X2 2P (DIESEL)(E5),"6229",2
VOLVO,"116",VM-23 210/ VM 210 6X2 2P (DIESEL),"3800",2
VOLVO,"116",VM-23 240 6X2 2P (DIESEL),"3801",2
VOLVO,"116",VM 260 4X2 2P (DIESEL),"3950",2
VOLVO,"116",VM 260 6X2 2P (DIESEL),"3951",2
VOLVO,"116",VM 260 6X4 2P (DIESEL),"3952",2
VOLVO,"116",VM 270 4X2 2P (DIESEL) (E5),"5836",2
VOLVO,"116",VM 270 6X2 2P (DIESEL) (E5),"5866",2
VOLVO,"116",VM 270 6X4 2P (DIESEL) (E5),"5862",2
VOLVO,"116",VM 270 8X2 2P (DIESEL) (E5),"6685",2
VOLVO,"116",VM 270 8X4 2P (DIESEL) (E5),"6686",2
VOLVO,"116",VM 270 ATHOR 6X2 2P (DIESEL) (E5),"5855",2
VOLVO,"116",VM 270 CITY 4X2 2P (DIESEL)(E5),"9185",2
VOLVO,"116",VM 270 CITY 6X2 2P (DIESEL)(E5),"9161",2
VOLVO,"116",VM 290 4X2 2P CITY (DIESEL) (E6),"10539",2
VOLVO,"116",VM 290 4X2 2P (DIESEL) (E6),"10538",2
VOLVO,"116",VM 290 6X2 2P CITY (DIESEL) (E6),"10541",2
VOLVO,"116",VM 290 6X2 2P (DIESEL) (E6),"10540",2
VOLVO,"116",VM 290 6X4 2P (DIESEL) (E6),"10608",2
VOLVO,"116",VM 290 8X2 2P (DIESEL) (E6),"10542",2
VOLVO,"116",VM 290 8X4 2P (DIESEL) (E6),"10691",2
VOLVO,"116",VM 310 4X2 2P (DIESEL),"3953",2
VOLVO,"116",VM 310 6X4 2P (DIESEL),"3954",2
VOLVO,"116",VM 330 4X2 2P (DIESEL) (E5),"5865",2
VOLVO,"116",VM 330 6X2 2P (DIESEL)(E5),"6081",2
VOLVO,"116",VM 330 6X4 2P (DIESEL) (E5),"5863",2
VOLVO,"116",VM 330 8X2 2P (DIESEL) (E5),"6687",2
VOLVO,"116",VM 330 8X4 2P (DIESEL) (E5),"6688",2
VOLVO,"116",VM 360 4X2 2P (DIESEL) (E6),"10543",2
VOLVO,"116",VM 360 6X2 2P (DIESEL)(E6),"10544",2
VOLVO,"116",VM 360 6X4 2P (DIESEL)(E6),"10648",2
VOLVO,"116",VM 360 8X2 2P (DIESEL) (E6),"10545",2
VOLVO,"116",VM 360 8X4 2P (DIESEL) (E6),"10649",2
VOLVO,"58",XC 40 PURE (ELÉTRICO),"10080",0
VOLVO,"58",XC 40 RECHARGE PLUS (ELÉTRICO),"10377",0
VOLVO,"58",XC 40 T-4 2.0 190CV FWD,"8368",0
VOLVO,"58",XC 40 T-4 INSCRIPTION 2.0 190CV FWD,"9066",0
VOLVO,"58",XC 40 T-4 MOMENTUM 2.0 190CV FWD,"9067",0
VOLVO,"58",XC 40 T-5 INSC. EXPRE. 1.5 FWD (HÍBRIDO),"9928",0
VOLVO,"58",XC 40 T-5 INSCRIPTION 1.5 FWD (HÍBRIDO),"9929",0
VOLVO,"58",XC 40 T-5 MOMENT FIRST ED. 2.0 252CV AWD,"8253",0
VOLVO,"58",XC 40 T-5 MOMENTUM 1.5 FWD (HÍBRIDO),"9930",0
VOLVO,"58",XC 40 T-5 MOMENTUM 2.0 252CV AWD,"8254",0
VOLVO,"58",XC 40 T-5 R-DESIGN 1.5 FWD (HÍBRIDO),"9931",0
VOLVO,"58",XC 40 T-5 R-DESIGN 2.0 252CV AWD,"8255",0
VOLVO,"58",XC 40 T-5 R-DESIGN FIR. ED 2.0 252CV AWD,"8256",0
VOLVO,"58",XC 40 T-5 R-DESIGN SPE. ED 2.0 252CV AWD,"8877",0
VOLVO,"58",XC 40 TWIN ULTIMATE (ELÉTRICO),"9932",0
VOLVO,"58",XC 60 2.0 T5 5P,"5561",0
VOLVO,"58",XC 60 3.0 AWD 5P,"4816",0
VOLVO,"58",XC 60 D-5 INSCRIPT 2.0 AWD DIESEL 5P,"8507",0
VOLVO,"58",XC 60 D-5 KINETIC 2.4 AWD DIESEL 5P,"7714",0
VOLVO,"58",XC 60 D-5 MOMENTUM 2.0 AWD DIESEL 5P,"8485",0
VOLVO,"58",XC 60 D-5 MOMENTUM 2.4 AWD DIESEL 5P,"7715",0
VOLVO,"58",XC 60 R-DESIGN 3.0 304CV AWD 5P,"5459",0
VOLVO,"58",XC 60 T-5 INSCRIPTION 2.0 245 CV FWD 5P,"7716",0
VOLVO,"58",XC 60 T-5 INSCRIPTION 2.0 AWD 5P,"8066",0
VOLVO,"58",XC 60 T-5 KINETIC 2.0 245CV FWD 5P,"7365",0
VOLVO,"58",XC 60 T-5 MOMENTUM 2.0 245CV FWD 5P,"7366",0
VOLVO,"58",XC 60 T-5 MOMENTUM 2.0 254CV AWD 5P,"8043",0
VOLVO,"58",XC 60 T-5 R-DESIGN 2.0 AWD 5P,"8044",0
VOLVO,"58",XC 60 T-5 R-DESIGN 2.0 FWD 5P,"6131",0
VOLVO,"58",XC 60 T-6 INSCRIPTION 2.0 FWD 5P,"7291",0
VOLVO,"58",XC 60 T-6 R-DESIGN 2.0 306CV FWD 5P,"7319",0
VOLVO,"58",XC 60 T-8 INSC. EXPRESS. 2.0 (HÍBRIDO),"9933",0
VOLVO,"58",XC 60 T-8 INSCRIPTION 2.0 (HÍBRIDO),"9934",0
VOLVO,"58",XC 60 T-8 MOMENTUM 2.0 (HÍBRIDO),"9935",0
VOLVO,"58",XC 60 T-8 PLUS 2.0 AWD (HÍBRIDO),"9936",0
VOLVO,"58",XC 60 T-8 POL. ENG. 2.0 AWD (HÍBRIDO),"9937",0
VOLVO,"58",XC 60 T-8 POLESTAR 2.0 (HÍBRIDO),"9938",0
VOLVO,"58",XC 60 T-8 R-DESIGN 2.0 (HÍBRIDO),"9939",0
VOLVO,"58",XC 60 T-8 ULTIMATE 2.0 AWD (HÍBRIDO),"9941",0
VOLVO,"58",XC 60 T-8 ULTIM.DARK 2.0 AWD (HÍBRIDO),"9940",0
VOLVO,"58",XC 60 T-8 ULTRA 2.0 AWD (HÍBRIDO),"11356",0
VOLVO,"58",XC 60 T-8 ULTRA DARK 2.0 AWD (HÍBRIDO),"11357",0
VOLVO,"58",XC 90 2.5T 210CV AWD 5P,"2356",0
VOLVO,"58",XC 90 3.2 238CV AWD 5P,"4450",0
VOLVO,"58",XC 90 4.4 V8 315CV AWD 5P,"2357",0
VOLVO,"58",XC 90 D-5 INSCRIPTION 2.0 235CV DIES. 5P,"7879",0
VOLVO,"58",XC 90 D-5 MOMENTUM 2.0 235CV DIESEL 5P,"7853",0
VOLVO,"58",XC 90 T6 2.9 BI-TB 272CV AWD 5P,"2358",0
VOLVO,"58",XC 90 T-6 FIRST EDITION 2.0 320CV 5P,"7292",0
VOLVO,"58",XC 90 T-6 INSCRIPTION 2.0 320CV 5P,"7293",0
VOLVO,"58",XC 90 T-6 MOMENTUM 2.0 320CV 5P,"7294",0
VOLVO,"58",XC 90 T-8 EXCELLENCE 2.0 (HÍBRIDO),"9942",0
VOLVO,"58",XC 90 T-8 INSC. EXPRESS. 2.0 (HÍBRIDO),"9943",0
VOLVO,"58",XC 90 T-8 INSCRIPT 2.0 (HÍBRIDO),"9944",0
VOLVO,"58",XC 90 T-8 MOMENTUM 2.0 (HÍBRIDO),"9945",0
VOLVO,"58",XC 90 T-8 PLUS 2.0 AWD (HÍBRIDO),"9946",0
VOLVO,"58",XC 90 T-8 R-DESIGN 2.0 (HÍBRIDO),"9947",0
VOLVO,"58",XC 90 T-8 ULTIMATE 2.0 AWD (HÍBRIDO),"9949",0
VOLVO,"58",XC 90 T-8 ULTIM. DARK 2.0 AWD (HÍBRIDO),"9948",0
VOLVO,"58",XC 90 T-8 ULTRA 2.0 AWD (HÍBRIDO),"11303",0
VOLVO,"58",XC 90 T-8 ULTRA DARK 2.0 AWD (HÍBRIDO),"11304",0
VW - VOLKSWAGEN,"59",AMAROK CD2.0 16V/S CD2.0 16V TDI 4X2 DIE,"5585",0
VW - VOLKSWAGEN,"59",AMAROK CD2.0 16V/S CD2.0 16V TDI 4X4 DIE,"5586",0
VW - VOLKSWAGEN,"59",AMAROK COMFOR. 3.0 V6 TDI 4X4 DIES. AUT.,"9895",0
VW - VOLKSWAGEN,"59",AMAROK COMFOR. CD 2.0 TDI 4X4 DIES. AUT.,"8531",0
VW - VOLKSWAGEN,"59",AMAROK CS2.0 16V/S2.0 16V TDI 4X2 DIESEL,"5748",0
VW - VOLKSWAGEN,"59",AMAROK CS2.0 16V/S2.0 16V TDI 4X4 DIESEL,"5749",0
VW - VOLKSWAGEN,"59",AMAROK EXTREME CD 3.0 4X4 TB DIES. AUT.,"8532",0
VW - VOLKSWAGEN,"59",AMAROK HIG. EXTREME CD 2.0 4X4 DIES. AUT,"7854",0
VW - VOLKSWAGEN,"59",AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,"5940",0
VW - VOLKSWAGEN,"59",AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,"5261",0
VW - VOLKSWAGEN,"59",AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,"8183",0
VW - VOLKSWAGEN,"59",AMAROK HIG.ULTIMATE CD 2.0 4X4 DIES. AUT,"7674",0
VW - VOLKSWAGEN,"59",AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,"5476",0
VW - VOLKSWAGEN,"59",AMAROK T. DARK LABEL CD 2.0 4X4 DIES AUT,"7367",0
VW - VOLKSWAGEN,"59",AMAROK TRENDLINE CD 2.0 16V TDI 4X4 DIES,"5350",0
VW - VOLKSWAGEN,"59",AMAROK TRENDLINE CD 2.0 TDI 4X4 DIES AUT,"6277",0
VW - VOLKSWAGEN,"59",APOLO GL 1.8,"2359",0
VW - VOLKSWAGEN,"59",APOLO GLS/ VIP 1.8,"2360",0
VW - VOLKSWAGEN,"59",BORA 2.0/ 2.0 FLEX 8V AUT.,"2361",0
VW - VOLKSWAGEN,"59",BORA 2.0/ 2.0 FLEX 8V MEC.,"2364",0
VW - VOLKSWAGEN,"59",BORA 2.0 8V COMFORTLINE AUT.,"2362",0
VW - VOLKSWAGEN,"59",BORA 2.0 8V COMFORTLINE MEC.,"2363",0
VW - VOLKSWAGEN,"59",CARAVELLE 2.4 DIESEL,"2365",0
VW - VOLKSWAGEN,"59",CORRADO 2.0 TURBO,"2366",0
VW - VOLKSWAGEN,"59",CORRADO G-60 2.8,"2367",0
VW - VOLKSWAGEN,"59",CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,"2368",0
VW - VOLKSWAGEN,"59",CROSSFOX 1.6 T. FLEX 16V 5P,"7077",0
VW - VOLKSWAGEN,"59",CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P,"5983",0
VW - VOLKSWAGEN,"59",CROSSFOX I MOTION 1.6 T. FLEX 16V 5P,"7078",0
VW - VOLKSWAGEN,"59",DELIVERY EXPRESS+ TURBO DIESEL,"10137",0
VW - VOLKSWAGEN,"59",DELIVERY EXPRESS TURBO DIESEL (E6),"10368",0
VW - VOLKSWAGEN,"59",EOS CAB. 2.0 TURBO FSI TIPTRONIC,"4857",0
VW - VOLKSWAGEN,"59",EUROVAN 2.4 DIESEL,"2369",0
VW - VOLKSWAGEN,"59",FOX 1.0 MI TOTAL FLEX 8V 3P,"5082",0
VW - VOLKSWAGEN,"59",FOX 1.0 MI TOTAL FLEX 8V 5P,"5083",0
VW - VOLKSWAGEN,"59",FOX 1.6 MI I MOTION TOTAL FLEX 8V 5P,"5084",0
VW - VOLKSWAGEN,"59",FOX 1.6 MI TOTAL FLEX 8V 5P,"5085",0
VW - VOLKSWAGEN,"59",FOX BLUEMOTION 1.0 MI TOTAL FLEX 12V 3P,"6548",0
VW - VOLKSWAGEN,"59",FOX BLUEMOTION 1.0 MI TOTAL FLEX 12V 5P,"6549",0
VW - VOLKSWAGEN,"59",FOX BLUEMOTION 1.6 MI TOTAL FLEX 3P.,"6039",0
VW - VOLKSWAGEN,"59",FOX BLUEMOTION 1.6 MI TOTAL FLEX 5P.,"6040",0
VW - VOLKSWAGEN,"59",FOX CITY 1.0MI/ 1.0MI TOTAL FLEX 8V 3P,"2371",0
VW - VOLKSWAGEN,"59",FOX CITY 1.0 MI/ 1.0MI TOTAL FLEX 8V 5P,"2370",0
VW - VOLKSWAGEN,"59",FOX COMFORTLINE 1.0 FLEX 12V 5P,"7269",0
VW - VOLKSWAGEN,"59",FOX COMFORTLINE 1.0 FLEX 8V 5P,"6934",0
VW - VOLKSWAGEN,"59",FOX COMFORTLINE 1.6 FLEX 8V 5P,"6935",0
VW - VOLKSWAGEN,"59",FOX COMFORTLINE I MOTION 1.6 FLEX 8V 5P,"6936",0
VW - VOLKSWAGEN,"59",FOX CONNECT 1.6 FLEX 8V 5P,"8112",0
VW - VOLKSWAGEN,"59",FOX CONNECT I MOTION 1.6 FLEX 8V 5P,"8133",0
VW - VOLKSWAGEN,"59",FOX EXTREME 1.6 MI TOTAL FLEX 8V 5P,"4668",0
VW - VOLKSWAGEN,"59",FOX HIGHLINE1.6 FLEX 16V 5P,"6938",0
VW - VOLKSWAGEN,"59",FOX HIGHLINE I MOTION 1.6 FLEX 16V 5P,"6937",0
VW - VOLKSWAGEN,"59",FOX PEPPER 1.6 FLEX 16V 5P,"7172",0
VW - VOLKSWAGEN,"59",FOX PEPPER I MOTION 1.6 FLEX 16V 5P,"7173",0
VW - VOLKSWAGEN,"59",FOX PLUS 1.0MI/ 1.0MI TOTAL FLEX 8V 3P,"2372",0
VW - VOLKSWAGEN,"59",FOX PLUS 1.0MI/ 1.0MI TOTAL FLEX 8V 4P,"2373",0
VW - VOLKSWAGEN,"59",FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 3P,"2374",0
VW - VOLKSWAGEN,"59",FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 4P,"2375",0
VW - VOLKSWAGEN,"59",FOX PRIME/HGHI. IMOTION 1.6 T.FLEX 8V 5P,"5087",0
VW - VOLKSWAGEN,"59",FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,"5086",0
VW - VOLKSWAGEN,"59",FOX ROCK IN RIO 1.6 MI TOTAL FLEX 8V 5P,"5599",0
VW - VOLKSWAGEN,"59",FOX ROUTE 1.0 MI TOTAL FLEX 8V 3P,"4349",0
VW - VOLKSWAGEN,"59",FOX ROUTE 1.0 MI TOTAL FLEX 8V 5P,"4350",0
VW - VOLKSWAGEN,"59",FOX ROUTE 1.6 MI TOTAL FLEX 8V 3P,"4351",0
VW - VOLKSWAGEN,"59",FOX ROUTE 1.6 MI TOTAL FLEX 8V 5P,"4352",0
VW - VOLKSWAGEN,"59",FOX RUN 1.6 FLEX 8V 5P,"7637",0
VW - VOLKSWAGEN,"59",FOX SELEÇÃO 1.0 TOTAL FLEX 8V 5P,"6667",0
VW - VOLKSWAGEN,"59",FOX SELEÇÃO 1.6 TOTAL FLEX 8V 5P,"6668",0
VW - VOLKSWAGEN,"59",FOX SELEÇÃO IMOTION 1.6 MI T. FLEX 8V 5P,"6784",0
VW - VOLKSWAGEN,"59",FOX SPORTLINE/SPORTS 1.0/1.0 TOT.FLEX 3P,"2376",0
VW - VOLKSWAGEN,"59",FOX SPORTLINE/SPORTS 1.0 TOT.FLEX 8V 4P,"2379",0
VW - VOLKSWAGEN,"59",FOX SPORTLINE/SPORTS 1.6/1.6 TOT.FLEX 3P,"2377",0
VW - VOLKSWAGEN,"59",FOX SPORTLINE/SPORTS 1.6/1.6 TOT.FLEX 4P,"2378",0
VW - VOLKSWAGEN,"59",FOX SUNRISE 1.0 MI TOTAL FLEX 8V 5P,"4928",0
VW - VOLKSWAGEN,"59",FOX TRACK 1.0 FLEX 12V 5P,"7410",0
VW - VOLKSWAGEN,"59",FOX TRENDLINE 1.0 FLEX 12V 5P,"7295",0
VW - VOLKSWAGEN,"59",FOX TRENDLINE 1.0 FLEX 8V 5P,"6939",0
VW - VOLKSWAGEN,"59",FOX TRENDLINE 1.6 FLEX 8V 5P,"6940",0
VW - VOLKSWAGEN,"59",FOX XTREME 1.6 FLEX 8V 5P,"8113",0
VW - VOLKSWAGEN,"59",FUSCA,"2380",0
VW - VOLKSWAGEN,"59",FUSCA 2.0 R-LINE TSI 16V AUT.,"7079",0
VW - VOLKSWAGEN,"59",FUSCA 2.0 TSI 16V AUT.,"6278",0
VW - VOLKSWAGEN,"59",FUSCA 2.0 TSI 16V MEC.,"6279",0
VW - VOLKSWAGEN,"59",GOL 1000I PLUS 2P,"2408",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 16V 2P TURBO,"2400",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 16V 4P TURBO,"2401",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 16V/ OURO 2P,"2402",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 16V/ OURO 4P,"2403",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 2P / 1000I,"2404",0
VW - VOLKSWAGEN,"59",GOL 1000 MI 4P,"2405",0
VW - VOLKSWAGEN,"59",GOL 1000 MI PLUS 16V 2P E 4P,"2406",0
VW - VOLKSWAGEN,"59",GOL 1000 MI PLUS 8V 2P E 4P,"2407",0
VW - VOLKSWAGEN,"59",GOL 1000 (MODELO ANTIGO),"2399",0
VW - VOLKSWAGEN,"59",GOL 1.0 FLEX 12V 5P,"8323",0
VW - VOLKSWAGEN,"59",GOL 1.0 MI FUN/ HIGHWAY/ SPORT 16V 2/4P,"2381",0
VW - VOLKSWAGEN,"59",GOL 1.0 PLUS 16V 2P,"2382",0
VW - VOLKSWAGEN,"59",GOL 1.0 PLUS 16V 4P,"2383",0
VW - VOLKSWAGEN,"59",GOL 1.0 PLUS 8V 2P,"2384",0
VW - VOLKSWAGEN,"59",GOL 1.0 PLUS 8V 4P,"2385",0
VW - VOLKSWAGEN,"59",GOL 1.0 POWER 16V 76CV 4P,"2386",0
VW - VOLKSWAGEN,"59",GOL 1.0 TOTAL FLEX 8V 5P (25 ANOS),"5941",0
VW - VOLKSWAGEN,"59",GOL 1.0 TREND/ POWER 8V 2P,"2387",0
VW - VOLKSWAGEN,"59",GOL 1.0 TREND/ POWER 8V 4P,"2388",0
VW - VOLKSWAGEN,"59",GOL 1.6 I MOTI.POWER/HIGHLI T.FLEX 8V 4P,"5114",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI/ 1.6I 2P,"2393",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI I MOTION TOTAL FLEX 8V 3P,"6454",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI PLUS TOTAL FLEX 8V 2P,"2389",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,"2390",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI/ POWER 1.6 MI 4P,"2394",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI POWER TOTAL FLEX 8V 4P,"2391",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI RALLYE I MOTION T. FLEX 8V 4P,"5404",0
VW - VOLKSWAGEN,"59",GOL 1.6 MI RALLYE TOTAL FLEX 8V 4P,"2392",0
VW - VOLKSWAGEN,"59",GOL 1.6 MSI FLEX 16V 5P AUT.,"8463",0
VW - VOLKSWAGEN,"59",GOL 1.6 MSI FLEX 8V 5P,"8324",0
VW - VOLKSWAGEN,"59",GOL 1.8 MI,"2395",0
VW - VOLKSWAGEN,"59",GOL 1.8 MI 4P,"2396",0
VW - VOLKSWAGEN,"59",GOL 1.8 MI POWER TOTAL FLEX 8V 4P,"2397",0
VW - VOLKSWAGEN,"59",GOL 1.8 MI RALLYE TOTAL FLEX 8V 4P,"2398",0
VW - VOLKSWAGEN,"59",GOL 2.0 MI 2P,"2409",0
VW - VOLKSWAGEN,"59",GOL 2.0 MI 4P,"2410",0
VW - VOLKSWAGEN,"59",GOL BLACK 1.0 MI TOTAL FLEX 8V 4P,"5750",0
VW - VOLKSWAGEN,"59",GOL CITY 1.0 MI 8V 2P,"2411",0
VW - VOLKSWAGEN,"59",GOL CITY 1.0 MI 8V 4P,"2412",0
VW - VOLKSWAGEN,"59",GOL CITY 1.0 TOTAL FLEX 12V 2P,"9098",0
VW - VOLKSWAGEN,"59",GOL CITY 1.0 TOTAL FLEX 12V 4P,"8840",0
VW - VOLKSWAGEN,"59",GOL CITY 1.6 MI 8V 2P,"2415",0
VW - VOLKSWAGEN,"59",GOL CITY 1.6 MI 8V 4P,"2416",0
VW - VOLKSWAGEN,"59",GOL CITY (TREND) 1.0 MI TOTAL FLEX 8V 2P,"2413",0
VW - VOLKSWAGEN,"59",GOL CITY (TREND) 1.6 MI T. FLEX 8V 2P,"3832",0
VW - VOLKSWAGEN,"59",GOL CITY (TREND) 1.6 MI T.FLEX 8V 4P,"2417",0
VW - VOLKSWAGEN,"59",GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,"2414",0
VW - VOLKSWAGEN,"59",GOL CL 1.6 MI 2P E 4P,"2418",0
VW - VOLKSWAGEN,"59",GOL CL 1.8 MI 2P E 4P,"2419",0
VW - VOLKSWAGEN,"59",GOL CLI / CL 1.8,"2420",0
VW - VOLKSWAGEN,"59",GOL CLI / CL/ COPA/ STONES 1.6,"2421",0
